precedent_id,case_name,case_number,decision_date,decision_year,decision_month,decision_quarter,court_name,court_type,case_type,judgment_type,search_keyword,source,source_url,collected_at,points_at_issue,judgment_summary,precedent_content
613835,(공시송달에 의한 판결) 이 사건 부동산 매매계약은 사해행위에 해당함,수원지방법원-2025-가단-514365,2025-11-26,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=613835&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
613395,피고는 이 사건 증여계약은 사해행위에 해당함,수원지방법원-2024-가단-617779,2025-11-26,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=613395&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
621519,이 사건 증여계약으로 인해 채무초과 상태에 놓이게 되었다고 인정하기에 부족함,수원지방법원-2024-가단-551848,2025-11-26,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=621519&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
615257,피고가 송금받은 금액에 대해 증여계약의 체결로써 교부받은 돈임을 인정할 수 없음,광주지방법원-2024-가단-532969,2025-11-25,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=615257&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
612389,피고와 체납자 사이에 체결된 현금증여계약은 사해행위임,대법원-2025-다-216431,2025-11-20,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=612389&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
616305,"이 사건 증여계약은 사해행위에 해당하므로, 그 계약을 취소해야 함",수원지방법원-2024-나-80859,2025-11-20,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=616305&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
618919,"원고와 신규주택의 임차인은 임대차 계약의 갱신 없이 임대차 계약의 종료일을 연장한바, 소득세법 시행령 제155조 제1항 제2호의 신규 주택 전입기간은 연장된 임대차기간이 끝나는 날임",서울고등법원-2025-누-4540,2025-11-19,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=618919&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
615459,계약의 위약으로 인하여 받은 배상금을 기타소득으로 보아 과세한 처분은 적법함,광주고등법원(전주)-2025-누-40,2025-11-19,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=615459&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
614779,"채무자의 재산을 처분하는 법률행위 자체가 없었다고 볼 수는 없으므로, 해당 채권양도계약은 사해행위 취소의 대상이 됨",춘천지방법원-2024-나-36088,2025-11-19,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=614779&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
616937,원고가 고객사와 체결한 일반적 구매 계약의 이행을 위해 이 사건 시제품을 제작한 이상 연구인력개발비로 볼 수 없음,대구지방법원-2024-구합-22398,2025-11-19,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=616937&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
619913,이 사건 증여계약이 사해행위인지 여부,서울동부지방법원-2025-나-21127,2025-11-18,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=619913&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
615429,"(심리불속행) 원고와 피고 대한민국 사이에서, 원고와 A사이에 체결된 이 사건 채권양도계약은 사해행위로서 취소되어야 함",대법원-2025-다-216111,2025-11-13,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=615429&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
612167,주식증여계약이 사해행위에 해당하는지 여부,원주지원-2025-가단-53383,2025-11-12,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=612167&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
616103,이 사건 증여계약은 사해행위에 해당함,부천지원-2024-가단-119592,2025-11-11,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=616103&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
618047,"일련의 증여에 해당하는 증여계약은 일괄하여 전체적으로 사해성이 있는지 여부를 판단하되, 사해행위 요건의 구비여부는 최초의 증여계약일 당시를 기준으로 판단하여야 한다",서울중앙지방법원-2025-가단-76359,2025-11-11,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=618047&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
612361,이 사건 각 증여계약 중 분양권 증여 및 B에 대한 4천만원의 송금행위는 사해행위에 해당함,대법원-2025-다-215273,2025-11-06,2025,11,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=612361&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
615773,부동산담보신탁계약의 수탁자인 원고에 대한 물적 납세의무자지정처분,대법원-2025-두-34501,2025-11-06,2025,11,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=615773&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
613545,피고의 부동산 취득이 계약명의신탁약정에 따라 이루어졌다고 볼 수 없음,서울중앙지방법원-2023-가합-87295,2025-10-30,2025,10,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=613545&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
613665,"당초 매매계약이 무효가 되었다면, 매매계약 이후 발생한 공탁은 착오로 공탁을 한 경우에 해당하고, 이를 추심하였다면 반환해야 함",서울중앙지방법원-2025-가단-63159,2025-10-30,2025,10,4,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=613665&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
616353,"이 사건 매매계약의 이행으로서 매수인이 이 사건 각 채무를 인수하게 하고, 나머지 매매대금은 현금으로 모두 지급받음으로써 이 사건 매매계약에 따른 매매대금을 이미 지급받았다고 봄이 타당함",부산지방법원-2025-구합-20138,2025-10-23,2025,10,4,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=616353&type=HTML&mobileYn=,2026-09-19 21:38:17.271658,,,
329448,쟁점부동산 매매계약 해제에 따라 몰취된 계약금 중 원고에게 반환되지 않은 금액은 필요경비에 해당함,서울행정법원-2019-구합-55392,2020-07-21,2020,7,3,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=329448&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
336900,이 사건 부동산의 양도시 별도의 계약서를 작성하여 양도한 시설비품에 이 사건 모텔의 영업권이 포함되었는지 여부,서울행정법원-2019-구단-51874,2020-07-21,2020,7,3,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336900&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
325514,체납자와 조카 사이에 체결된 증여계약이 사해행위로서 취소대상인지 여부(자백간주 판결),제주지방법원-2019-가단-62606,2020-07-15,2020,7,3,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=325514&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
326470,배당 소득을 타인에게 이전할 법적 또는 계약상의 의무를 부담한 바 없이 그에 대한 사용ㆍ수익권을 향유하고 있으므로 수익적 소유자에 해당,서울행정법원-2018-구합-78282,2020-07-14,2020,7,3,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326470&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
336638,계약의 해지 등에 따라 공급가액이 차감되는 경우에 해당한다고 볼 수 없음,서울고등법원-2019-누-50986,2020-07-08,2020,7,3,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336638&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
327442,피고는 납세담보제공계약 체결행위가 사해행위에 해당한다는 사실을 알지 못한 선의의 수익자라고 보는 것이 타당함.,동부지원-2019-가합-101365,2020-07-08,2020,7,3,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=327442&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
213247,계약금반환,2019나2043550,2020-07-02,2020,7,3,서울고등법원,고등법원,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=213247&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
237167,계약금반환·기타(금전),2019나66012,2020-06-26,2020,6,2,인천지방법원,지방/기타,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=237167&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
331432,"(심리불속행) 세율 오류와 납세고지서의 하자, 계약금이 위약금으로 몰취된 경우 국내원천소득 여부",대법원-2020-두-35844,2020-06-25,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=331432&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
424138,임대차 계약을 체결하였으나 사실상 임차기업을 관리·감독하면서 창업중소기업의 목적사업에 계속 사용한 경우 기 감면된 취득세 추징대상에 해당하는지 여부,2019누12063,2020-06-24,2020,6,2,수원고등법원,고등법원,일반행정,처분청 패소,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=424138&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
330546,검인계약서 상 기재된금액이 취득가액에 해당함,의정부지방법원-2019-구단-6619,2020-06-22,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=330546&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
217153,매매계약무효확인의소,2019가합3771,2020-06-18,2020,6,2,서울중앙지방법원,지방/기타,민사,판결,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=217153&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
326826,이 사건 토지는 새로운 매매계약에 따라 00시 명의의 소유권이전등기가 2013. 11. 27로 유효하여 양도시기는 2013년임,수원지방법원-2019-구단-9027,2020-06-17,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326826&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
324018,공사계약서상 금액만으로 실지취득가액을 추정하기 어려우므로 추계조사의 방법으로 산정하여야 함.,대구지방법원-2019-구합-24529,2020-06-17,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=324018&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
326230,원고의 전 소유자의 신고가액은 다운계약서에 의한 것이므로 실제 확인되는 매매대금으로 양도소득세를 산정하여야 함,서울행정법원-2018-구단-73877,2020-06-16,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326230&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
326674,"법무법인에게 지급한 이 사건 비용은 부동산 양도를 위한 소개비 및 계약서 작성비용, 또는 쟁송비용에 해당하지 아니함",서울행정법원-2019-구단-62270,2020-06-16,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326674&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
336302,협의매매계약후 소송을 통해 증액된 보상금을 수령한 경우 경우 양도시기,수원지방법원-2019-구단-9034,2020-06-12,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=336302&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
325554,증여계약 중 일부는 사해행위에 해당하여 취소되어야 함,서울고등법원-2019-나-12952,2020-06-12,2020,6,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=325554&type=HTML&mobileYn=,2026-09-19 21:38:17.272668,,,
326964,원고가 국외여행계약에 따라 제공한 용역은 여행용역이 아닌 여행알선용역으로서 영세율 적용대상에 해당하지 아니함,서울고등법원-2019-누-51323,2020-06-12,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326964&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
330040,민사소송에서 기존 협의매매계약 착오취소 후 강제조정결정을 통해 수령한 금전의 귀속시기는 강제조정결정이 확정된 때임,수원지방법원-2019-구단-9041,2020-06-12,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=330040&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
320212,검인계약서 내용과 달리 실제 취득가액이 ??원이라는 원고의 주장은 이유 없음,서울고등법원-2019-누-64404,2020-06-11,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=320212&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
328986,배당 소득을 타인에게 이전할 법적 또는 계약상의 의무를 부담한 바 없이 그에 대한 사용ㆍ수익권을 향유하고 있으므로 수익적 소유자에 해당,서울행정법원-2019-구합-51130,2020-06-05,2020,6,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=328986&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
329748,신탁계약에 따라 NN주택보증의 분양보증 이행을 재화의 공급으로 과세한 것은  무효에 해당하는지 여부,대구지방법원-2019-구합-22189,2020-05-28,2020,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=329748&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
331968,채무초과 상태에서 이 사건 매매계약을 체결하였고 피고들의 악의는 추정되므로 사해행위에 해당,부산고등법원-2019-나-58363,2020-05-27,2020,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=331968&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
325050,공사계약서에 계약서에 기재된 금액 및 실지지급금액 등을 실지거래가액으로 인정할 수 있음,광주고등법원(제주)-2019-누-1274,2020-05-27,2020,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=325050&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
323676,체납자와 배우자 사이의 금원 증여계약은 사해행위에 해당함,동부지원-2019-가합-104968,2020-05-21,2020,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=323676&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
326370,고정자산(부동산) 양도계약서와 별도로 임의구분하여 병원영업권 매매계약서를 작성하였다 할지라도 고정자산과 함께 양도된 영업권에 해당됨,대법원-2020-두-34377,2020-05-14,2020,5,2,,지방/기타,일반행정,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326370&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
329238,이 사건 토지의 양도는 사해행위에 해당하므로 매매계약을 취소하고 피고는 원고에게 가액을 배상하여야 함,동부지원-2019-가단-210231,2020-05-14,2020,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=329238&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
323224,이 사건 매매계약의 해제권 발생요건이 입증되지 아니하였음,인천지방법원-2019-나-70509,2020-05-12,2020,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=323224&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
326756,체납자가 부동산 증여계약 및 소유권이전등기를 마쳐 줌으로써 체납자의 채무초과상태를 초래하는 경우 사해행위에 해당함,서울고등법원-2019-나-2007660,2020-05-12,2020,5,2,,지방/기타,민사,,계약,law.go.kr,/DRF/lawService.do?OC=virtual.esq&target=prec&ID=326756&type=HTML&mobileYn=,2026-09-19 21:38:17.273662,,,
